archivo	bytes	tipo	sha256
bunfs-root/chunk-56nvyfje.js	1161	texto	10c9004784e486253fa7acb88f50e75ac2f5101a361d3a9d5297e0804b165531
bunfs-root/chunk-97tbrkcc.js	1050	texto	00973c97c4a3cb21931bce50872ca3fcd668e0435763b7a429171ee7d8750fca
bunfs-root/chunk-egazc1xn.js	2675	texto	acfef44357397d30c7a467dcd98208bc1a93336c333eef0969e2bf3189370ef6
bunfs-root/chunk-qdy5nfrc.js	1138	texto	4d3c89440ebe3a0873599260bfc406a3ba14ae92b697d0aa7ad61fe5139df7af
bunfs-root/chunk-qjp61mp4.js	2492	texto	7dafa480bf0e35215635b52ec758d0ae5803d807311cc22151f32a060fceb373
bunfs-root/cli	19681	texto	caa738611f120cb49cf1c305fa9916321f69a003a078fa9d3fe579d30f8ad5d8
bunfs-root/chunk-qyvz15br.js	1521	texto	02a660a84404a71d58ee1fa603ed3e7bc94d380299bb1bb56276c111fd72690c
bunfs-root/chunk-rbx5mk62.js	754	texto	5e174ed72822ac0cd6136f1710307c5815384d4bb66fca9f9f76b4d56776c49b
bunfs-root/image-processor.js	685	texto	d7fd683a5c88fe14eb47a45e3de0290bc637d06244465aef883bf2099dbf627f
bunfs-root/chunk-bfdda4vb.js	752	texto	95466f65f7b1db090f1200be43519caccdd74fe283b6b3cd23e01180be088424
bunfs-root/audio-capture.js	685	texto	805c1da80890abc1c9963945ca99eb59c58be1608370ca7ea2e277833e323289
bunfs-root/chunk-5m6nm8br.js	753	texto	bac17bb35f6e65adc041fedec132da412d11cc0cd20d7d0c7230e72ce975aee1
bunfs-root/clipboard-napi.js	685	texto	37c88fad20df6ede884b73e4782652fb5e842197652bdfed8ac456b531581ce9
bunfs-root/chunk-058caznt.js	165139	texto	629bec07d2ead30b800b82a321ffbf8c1558ca6fcf7844d9c2b07ade49ad38af
bunfs-root/chunk-ras23w04.js	6691	texto	f8a1fae3cdb7fcbce50fdbb516359cc84143177fc63a367a808befaa8d71805c
bunfs-root/chunk-75bdsjs1.js	640	texto	c8c3ffe81a83d835fb67c090af136a4f52d53207daaa300ed3ee00753705c23b
bunfs-root/chunk-46yxbbh7.js	699	texto	6f46271d899b7f668fd6fceb591d61d2a7026e56fecfda416ff098ce6200da8f
bunfs-root/chunk-1nw1gdw6.js	1027	texto	f013a0111718ddb1b974fae97bc9b2866e00ae6f28d7b5f7b694c2b6c9e9a6be
bunfs-root/chunk-zw75zfcp.js	116587	texto	dcf741b19b7fcef3e933866cabe15c63534b1ec04d1c6aa4e0af1a248380000e
