agentDeps	AgentDeps	igual	igual	igual
agentDeps	ClaimableTask	igual	igual	igual
agentDeps	CompactionDep	igual	igual	igual
agentDeps	CompactionResult	igual	igual	igual
agentDeps	ContextDep	igual	igual	igual
agentDeps	HookDep	igual	igual	igual
agentDeps	IncomingMailMessage	igual	igual	igual
agentDeps	MailboxDep	igual	igual	igual
agentDeps	OutgoingMailMessage	igual	igual	igual
agentDeps	OutputDep	igual	igual	igual
agentDeps	PermissionDep	igual	igual	igual
agentDeps	ProviderDep	igual	igual	igual
agentDeps	ProviderEvent	igual	igual	igual
agentDeps	ProviderStreamParams	igual	igual	igual
agentDeps	SessionDep	igual	igual	igual
agentDeps	StopHookContext	igual	igual	igual
agentDeps	StopHookResult	igual	igual	igual
agentDeps	SwarmDep	igual	igual	igual
agentDeps	SystemPrompt	igual	igual	igual
agentDeps	TaskClaimingDep	igual	igual	igual
agentDeps	TeammateIdentity	igual	igual	igual
agentDeps	ToolDep	igual	igual	igual
agentEvents	AgentEvent	igual	igual	igual
agentEvents	CompactionEvent	distinto	igual	distinto
agentEvents	DoneEvent	distinto	igual	distinto
agentEvents	DoneReason	igual	igual	igual
agentEvents	MessageEvent	distinto	igual	distinto
agentEvents	PermissionRequestEvent	distinto	igual	distinto
agentEvents	RequestStartEvent	distinto	igual	distinto
agentEvents	StreamEvent	distinto	igual	distinto
agentEvents	SwarmIdleEvent	distinto	igual	distinto
agentEvents	SwarmMessageEvent	distinto	igual	distinto
agentEvents	SwarmShutdownEvent	distinto	igual	distinto
agentEvents	ToolProgressEvent	distinto	igual	distinto
agentEvents	ToolResultEvent	distinto	igual	distinto
agentEvents	ToolStartEvent	distinto	igual	distinto
agentState	AgentInput	igual	igual	igual
agentState	AgentState	igual	igual	igual
agentState	TurnState	igual	igual	igual
coreTools	CoreTool	igual	igual	igual
coreTools	PermissionContext	igual	igual	igual
coreTools	PermissionResult	igual	igual	igual
coreTools	ToolExecContext	igual	igual	igual
coreTools	ToolInputJSONSchema	igual	igual	igual
coreTools	ToolResult	igual	igual	igual
coreMessages	CoreAssistantMessage	distinto	igual	distinto
coreMessages	CoreContentBlock	distinto	igual	distinto
coreMessages	CoreMessage	igual	igual	igual
coreMessages	CoreSystemMessage	distinto	igual	distinto
coreMessages	CoreUserMessage	distinto	igual	distinto
coreMessages	TextContent	igual	igual	igual
coreMessages	ThinkingContent	igual	igual	igual
coreMessages	ToolResultContent	igual	igual	igual
coreMessages	ToolUseContent	igual	igual	igual
coreMessages	Usage	igual	igual	igual
