Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
5	:	1790314589.220	    71.440	0	0	1	0	_headless_item 5 'src/packages/repl/src/processUserInput/processSlashCommand.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/5.txt'
6	:	1790314589.228	    95.725	0	0	0	0	_headless_item 6 'src/packages/agent/__tests__/contentTextHelpers.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/6.txt'
7	:	1790314589.232	   106.780	0	0	1	0	_headless_item 7 'src/packages/app-host/src/runtime/installPluginBindings.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/7.txt'
4	:	1790314589.215	   112.383	0	0	1	0	_headless_item 4 'src/packages/cli/src/headless/sdk/session/run-streaming.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/4.txt'
2	:	1790314589.208	   163.411	0	0	1	0	_headless_item 2 'src/packages/repl/src/screens/REPLView.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/2.txt'
12	:	1790314701.602	    58.270	0	0	1	0	_headless_item 12 'src/packages/repl/src/queryHelpers.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/12.txt'
1	:	1790314589.205	   172.633	0	0	1	0	_headless_item 1 'src/packages/agent/QueryEngine.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/1.txt'
14	:	1790314759.877	    42.549	0	0	0	0	_headless_item 14 'src/packages/tool-registry/src/tools/registry/providers/__tests__/BuiltInToolsProvider.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/14.txt'
15	:	1790314761.842	    73.178	0	0	0	0	_headless_item 15 'src/verify/namedImports.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/15.txt'
13	:	1790314752.624	    84.134	0	0	0	0	_headless_item 13 'src/packages/swarm/__tests__/spawnInProcess.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/13.txt'
16	:	1790314802.429	    35.519	0	0	0	0	_headless_item 16 'src/packages/agent/__tests__/directMemberMessage.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/16.txt'
9	:	1790314660.666	   195.078	0	0	0	0	_headless_item 9 'src/packages/repl/src/hooksConfigManager.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/9.txt'
10	:	1790314684.956	   271.934	0	0	0	0	_headless_item 10 'src/packages/tool-registry/src/tools/SkillTool/SkillTool.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/10.txt'
8	:	1790314589.235	   371.903	0	0	1	0	_headless_item 8 'src/packages/repl/src/components/Message.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/8.txt'
21	:	1790314956.896	    31.286	0	0	0	0	_headless_item 21 'src/packages/storage/src/__tests__/conversationChain.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/21.txt'
17	:	1790314835.024	   167.914	0	0	1	0	_headless_item 17 'src/packages/agent/hooks/execAgentHook.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/17.txt'
11	:	1790314696.018	   310.580	0	0	0	0	_headless_item 11 'src/packages/app-host/src/runtime/commandRegistryRuntime.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/11.txt'
19	:	1790314837.951	   189.276	0	0	1	0	_headless_item 19 'src/packages/config/plugin/loadPluginCommands.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/19.txt'
22	:	1790314961.142	    87.562	0	0	0	0	_headless_item 22 'src/packages/tool-registry/src/tools/BashTool/BashTool.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/22.txt'
25	:	1790315006.602	    42.574	0	0	0	0	_headless_item 25 'src/coordination/claims.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/25.txt'
20	:	1790314855.748	   199.222	0	0	0	0	_headless_item 20 'src/packages/provider/__tests__/runtimeHelpers.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/20.txt'
3	:	1790314589.212	   474.365	0	0	0	0	_headless_item 3 'src/packages/agent/query.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/3.txt'
18	:	1790314836.763	   228.349	0	0	1	0	_headless_item 18 'src/packages/agent/messages/mappers.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/18.txt'
27	:	1790315048.709	    17.969	0	0	0	0	_headless_item 27 'src/packages/@ant/computer-use-swift/src/backends/darwin.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/27.txt'
28	:	1790315049.179	    23.245	0	0	0	0	_headless_item 28 'src/packages/agent/__tests__/preModelSwitch.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/28.txt'
32	:	1790315066.682	    39.851	0	0	0	0	_headless_item 32 'src/packages/provider/src/referral.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/32.txt'
23	:	1790314988.185	   123.055	0	0	0	0	_headless_item 23 'src/packages/tool-registry/src/tools/PowerShellTool/PowerShellTool.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/23.txt'
29	:	1790315054.974	    76.977	0	0	1	0	_headless_item 29 'src/packages/cli/src/headless/sdk/control/handlers.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/29.txt'
26	:	1790315027.231	   109.365	0	0	0	0	_headless_item 26 'src/packages/@ant/computer-use-mcp/src/legacy/win32/bridgeClient.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/26.txt'
31	:	1790315065.117	    75.082	0	0	0	0	_headless_item 31 'src/packages/provider/src/proxy.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/31.txt'
30	:	1790315063.580	   149.561	0	0	0	0	_headless_item 30 'src/packages/config/plugin/installedPluginsManager.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/30.txt'
24	:	1790315002.943	   225.507	0	0	0	0	_headless_item 24 'src/packages/tool-registry/src/tools/WebSearchTool/adapters/bingAdapter.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-106/diag/24.txt'
