PUENTE	src/packages/agent/attachments.ts	createAttachmentMessage	./internal/queryRuntime.js
PUENTE	src/packages/agent/attachments.ts	getAttachmentMessages	./internal/queryRuntime.js
PUENTE	src/packages/agent/messages.ts	getMessagesAfterCompactBoundary	./internal/queryRuntime.js
PUENTE	src/packages/agent/messages.ts	normalizeMessagesForAPI	./internal/queryRuntime.js
PUENTE	src/packages/agent/messages.ts	stripSignatureBlocks	./internal/queryRuntime.js
PUENTE	src/packages/agent/messages/systemInit.ts	buildSystemInitMessage	../internal/headlessRuntime.js
TIPO-LAXO	src/packages/agent/attachments.ts	Attachment	./loop/transcript.js
canonico	src/packages/@ant/ink/src/hooks/use-input.ts	Key	../core/events/input-event.js
canonico	src/packages/agent/agentDeps.ts	CoreMessage	./types/messages.js
canonico	src/packages/agent/compaction/compact.ts	CompactionResult	../types/compaction.js
canonico	src/packages/agent/compaction/compact.ts	ERROR_MESSAGE_INCOMPLETE_RESPONSE	./compactUtils.js
canonico	src/packages/agent/compaction/compact.ts	ERROR_MESSAGE_NOT_ENOUGH_MESSAGES	./compactUtils.js
canonico	src/packages/agent/compaction/compact.ts	ERROR_MESSAGE_USER_ABORT	./compactUtils.js
canonico	src/packages/agent/compaction/compact.ts	RecompactionInfo	./compactUtils.js
canonico	src/packages/agent/compaction/compact.ts	annotateBoundaryWithPreservedSegment	./compactUtils.js
canonico	src/packages/agent/compaction/compact.ts	buildPostCompactMessages	./compactUtils.js
canonico	src/packages/agent/compaction/compact.ts	mergeHookInstructions	./compactUtils.js
canonico	src/packages/agent/index.ts	AgentEvent	./agentEvents.js
canonico	src/packages/agent/index.ts	AgentInput	./agentState.js
canonico	src/packages/agent/index.ts	CompactionResult	./types/compaction.js
canonico	src/packages/agent/index.ts	PermissionResult	./coreTools.js
canonico	src/packages/agent/index.ts	ProviderEvent	./agentDeps.js
canonico	src/packages/agent/index.ts	ProviderStreamParams	./types/deps.js
canonico	src/packages/agent/index.ts	StopHookResult	./types/deps.js
canonico	src/packages/agent/messages.ts	filterUnresolvedToolUses	./loop/session/reconcile.js
canonico	src/packages/cli/src/index.ts	installCliHostBindings	./host.js
canonico	src/packages/config/env/index.ts	env	./paths.js
canonico	src/packages/config/plugin/_deps.ts	HookEvent	../settings/types.js
canonico	src/packages/config/plugin/_deps.ts	LspServerConfig	./types.js
canonico	src/packages/config/plugin/_deps.ts	McpServerConfig	../mcpConfigSchema.js
canonico	src/packages/config/plugin/_deps.ts	OutputStyleConfig	../outputStyles.js
canonico	src/packages/config/settings/settings.ts	SettingsJson	./types.js
canonico	src/packages/config/settings/types.ts	HookCommand	./schemas/hooks.js
canonico	src/packages/swarm/src/adapters/appRuntime.ts	TaskStateBase	../tasks/types.js
canonico	src/packages/swarm/src/index.ts	InProcessTeammateTask	./tasks/InProcessTeammateTask.js
canonico	src/packages/swarm/src/index.ts	PermissionResponse	./permissions/index.js
canonico	src/packages/swarm/src/index.ts	createPermissionRequest	./permissions/index.js
canonico	src/packages/swarm/src/index.ts	getAllInProcessTeammateTasks	./tasks/InProcessTeammateTask.js
canonico	src/packages/swarm/src/index.ts	sendSandboxPermissionRequestViaMailbox	./permissions/index.js
canonico	src/packages/swarm/src/index.ts	sendSandboxPermissionResponseViaMailbox	./permissions/index.js
canonico	src/packages/swarm/src/index.ts	startInProcessTeammate	./runtime/inProcessRunner.js
