missing	src/packages/repl/src/hooksSettings.ts:11	@thyrox/config/types	HookCommand	src/packages/config/settings/types.ts
missing	src/packages/repl/src/conversationRecovery.tsx:21	@thyrox/agent/attachments.js	suppressNextSkillListing	src/packages/agent/attachments.ts
missing	src/packages/repl/src/conversationRecovery.tsx:27	@thyrox/agent/messages.js	filterOrphanedThinkingOnlyMessages	src/packages/agent/messages.ts
missing	src/packages/repl/src/conversationRecovery.tsx:27	@thyrox/agent/messages.js	filterUnresolvedToolUses	src/packages/agent/messages.ts
missing	src/packages/repl/src/conversationRecovery.tsx:27	@thyrox/agent/messages.js	filterWhitespaceOnlyAssistantMessages	src/packages/agent/messages.ts
missing	src/packages/repl/src/isHookEqual.ts:6	@thyrox/config/types	HookCommand	src/packages/config/settings/types.ts
missing	src/packages/repl/src/components/ultraplan/UltraplanChoiceDialog.tsx:21	@thyrox/agent/uuid.js	UUID	src/packages/agent/uuid.ts
missing	src/packages/repl/src/components/Spinner.tsx:32	@thyrox/swarm	getAllInProcessTeammateTasks	src/packages/swarm/src/index.ts
missing	src/packages/repl/src/components/Spinner.tsx:33	@thyrox/agent/effort.js	getEffortSuffix	src/packages/agent/effort.ts
missing	src/packages/repl/src/components/MessageRow.tsx:13	@thyrox/agent/messages.js	buildMessageLookups	src/packages/agent/messages.ts
missing	src/packages/repl/src/components/MessageRow.tsx:13	@thyrox/agent/messages.js	EMPTY_STRING_SET	src/packages/agent/messages.ts
missing	src/packages/repl/src/components/MessageRow.tsx:13	@thyrox/agent/messages.js	getProgressMessagesFromLookup	src/packages/agent/messages.ts
missing	src/packages/repl/src/components/MessageRow.tsx:13	@thyrox/agent/messages.js	getSiblingToolUseIDsFromLookup	src/packages/agent/messages.ts
missing	src/packages/repl/src/components/agents/generateAgent.ts:7	@thyrox/agent/messages.js	normalizeMessagesForAPI	src/packages/agent/messages.ts
missing	src/packages/repl/src/components/hooks/PromptDialog.tsx:4	@thyrox/agent/types/hooks.js	PromptRequest	src/packages/agent/types/hooks.ts
missing	src/packages/repl/src/components/App.tsx:4	../appStateHooks.js	AppStateStore	src/packages/repl/src/appStateHooks.ts
missing	src/packages/repl/src/components/ModelPicker.tsx:18	@thyrox/agent/effort.js	getDefaultEffortForModel	src/packages/agent/effort.ts
missing	src/packages/repl/src/components/ModelPicker.tsx:18	@thyrox/agent/effort.js	modelSupportsEffort	src/packages/agent/effort.ts
missing	src/packages/repl/src/components/ModelPicker.tsx:18	@thyrox/agent/effort.js	resolvePickerEffortPersistence	src/packages/agent/effort.ts
