subpaquete	src/agents/agent_store.py	76	agents	os.path.dirname(os.path.abspath(__file__))
subpaquete	src/agents/agent_store.py	94	agents	str(Path(__file__).resolve().parent)
indecidible	src/agents/agent_store.py	96		str(agents_paths.CORPUS_DIR)
indecidible	src/agents/agent_store.py	111		str(agents_paths.PATHS_DIR)
indecidible	src/agents/agent_store.py	120		str(agents_paths.THYROX_ROOT / 'src' / 'task')
indecidible	src/agents/agent_store.py	128		str(agents_paths.THYROX_ROOT / 'src' / 'measurement')
indecidible	src/agents/agents_paths.py	52		str(PATHS_DIR)
subpaquete	src/agents/anonymize_transcript.py	76	agents	str(pathlib.Path(__file__).resolve().parent)
subpaquete	src/agents/backfill_agent_sessions.py	68	agents	str(Path(__file__).resolve().parent)
subpaquete	src/agents/drain_spool.py	45	agents	str(Path(__file__).resolve().parent)
indecidible	src/agents/drain_spool.py	86		str(hooks)
subpaquete	src/agents/fix_agent_frontmatter.py	20	agents	str(Path(__file__).resolve().parent)
raiz-src	src/agents/model_catalog.py	40	.	str(Path(__file__).resolve().parents[1])
subpaquete	src/agents/reconcile_store.py	49	agents	str(Path(__file__).resolve().parent)
subpaquete	src/agents/register_session.py	48	agents	str(Path(__file__).resolve().parent)
raiz-src	src/agents/register_session.py	44	.	str(Path(__file__).resolve().parents[1])
raiz-src	src/cache/paths.py	20	.	str(pathlib.Path(__file__).resolve().parents[1])
raiz-src	src/corpus/archive_build_corpus.py	54	.	str(pathlib.Path(__file__).resolve().parents[1])
subpaquete	src/corpus/backfill_findings_history.py	53	paths	str(HERE.parent / 'paths')
raiz-src	src/corpus/census_counterparts.py	31	.	str(pathlib.Path(__file__).resolve().parents[1])
subpaquete	src/corpus/census_scripts.py	34	paths	str(pathlib.Path(__file__).resolve().parent.parent / 'paths')
subpaquete	src/corpus/convert_broken_references.py	19	verify	str(Path(__file__).resolve().parents[1] / 'verify')
raiz-src	src/corpus/list_corpus_builds.py	42	.	str(pathlib.Path(__file__).resolve().parents[1])
indecidible	src/docs/citations.py	49		str(_ROOT / 'src')
raiz-src	src/docs/initiative_placement.py	58	.	str(pathlib.Path(__file__).resolve().parents[1])
raiz-src	src/docs/initiative_placement.py	264	.	str(pathlib.Path(__file__).resolve().parents[1])
raiz-src	src/docs/scaffold_initiative.py	47	.	str(pathlib.Path(__file__).resolve().parents[1])
subpaquete	src/hallazgo/census_findings.py	44	verify	str(pathlib.Path(__file__).resolve().parent.parent / 'verify')
subpaquete	src/hallazgo/hallazgo_ids.py	76	paths	str(HERE.parent / 'paths')
subpaquete	src/hooks/bridge_hooks.py	74	paths	str(pathlib.Path(__file__).resolve().parents[1] / 'paths')
raiz-src	src/hooks/detect_finding_layer.py	23	.	str(pathlib.Path(__file__).resolve().parents[1])
raiz-src	src/hooks/detect_prose_vocabulary.py	29	.	str(pathlib.Path(__file__).resolve().parents[1])
subpaquete	src/hooks/detect_rst_validation.py	30	paths	str(pathlib.Path(__file__).resolve().parent.parent / 'paths')
raiz-src	src/hooks/detect_topic_duplication.py	75	.	str(pathlib.Path(__file__).resolve().parents[1])
raiz-src	src/hooks/error_log.py	97	.	str(Path(__file__).resolve().parents[1])
raiz-src	src/hooks/maintenance_chain.py	68	.	str(Path(__file__).resolve().parents[1])
raiz-src	src/hooks/stop_gate.py	122	.	str(Path(__file__).resolve().parents[1])
raiz-src	src/hooks/stop_pending_work.py	33	.	str(Path(__file__).resolve().parents[1])
raiz-src	src/hooks/stop_tests.py	43	.	str(Path(__file__).resolve().parents[1])
raiz-src	src/hooks/task_lifecycle.py	51	.	str(Path(__file__).resolve().parents[1])
raiz-src	src/paths/declarations.py	36	.	str(Path(__file__).resolve().parents[1])
indecidible	src/paths/reach_roots.py	95		src
indecidible	src/peer_mailbox/inbox.py	68		str(_source_root())
subpaquete	src/repo/citations.py	32	paths	str(pathlib.Path(__file__).resolve().parent.parent / 'paths')
raiz-src	src/repo/pending_work.py	55	.	str(Path(__file__).resolve().parents[1])
indecidible	src/rules/paths.py	32		str(_RAIZ / 'src')
raiz-src	src/session/adopt_background.py	95	.	str(Path(__file__).resolve().parent.parent)
raiz-src	src/session/background.py	75	.	str(Path(__file__).resolve().parents[1])
subpaquete	src/session/clone_bootstrap.py	55	paths	str(pathlib.Path(__file__).resolve().parent.parent / 'paths')
subpaquete	src/session/generate_bin.py	145	paths	str(pathlib.Path(__file__).resolve().parent.parent / 'paths')
raiz-src	src/session/instruction_floor.py	143	.	str(Path(__file__).resolve().parents[1])
raiz-src	src/session/marker_wait.py	71	.	str(Path(__file__).resolve().parents[1])
raiz-src	src/session/probe_model_switch_cache.py	49	.	str(pathlib.Path(__file__).resolve().parents[1])
subpaquete	src/session/reconcile_user_hooks.py	39	paths	str(pathlib.Path(__file__).resolve().parent.parent / 'paths')
subpaquete	src/task/agrupar_tareas_por_familia.py	29	paths	str(Path(__file__).resolve().parents[1] / 'paths')
subpaquete	src/task/board_sync.py	73	task	str(pathlib.Path(__file__).resolve().parent)
raiz-src	src/task/census_open_tasks.py	70	.	str(Path(__file__).resolve().parents[1])
subpaquete	src/task/closure_graph.py	100	paths	str(pathlib.Path(__file__).resolve().parents[1] / 'paths')
indecidible	src/task/implementation_order.py	79		_SCRIPTS_DIR
subpaquete	src/task/render_tablero_asignadas.py	28	task	str(AQUI)
subpaquete	src/task/render_tablero_asignadas.py	31	paths	str(AQUI.parent / 'paths')
subpaquete	src/task/task_ids.py	119	paths	str(pathlib.Path(__file__).resolve().parents[1] / 'paths')
raiz-src	src/task/task_source.py	35	.	str(pathlib.Path(__file__).resolve().parents[1])
indecidible	src/task/vecinos_de_tarea.py	54		_SCRIPTS_DIR
subpaquete	src/verify/check_agent_isolation.py	34	paths	str(pathlib.Path(__file__).resolve().parent.parent / 'paths')
raiz-src	src/verify/check_binary_literal_citations.py	46	.	str(HERE.parent)
subpaquete	src/verify/check_cifra_de_artefacto_vivo.py	53	paths	str(pathlib.Path(__file__).resolve().parent.parent / 'paths')
raiz-src	src/verify/check_config_precedence.py	91	.	str(Path(__file__).resolve().parents[1])
subpaquete	src/verify/check_consumer_anchor.py	35	paths	str(pathlib.Path(__file__).resolve().parent.parent / 'paths')
raiz-src	src/verify/check_consumer_copies.py	51	.	str(HERE.parent)
raiz-src	src/verify/check_corpus_al_dia.py	31	.	str(pathlib.Path(__file__).resolve().parents[1])
indecidible	src/verify/check_doc_citations.py	57		str(_ROOT / 'src')
raiz-src	src/verify/check_error_catalog.py	64	.	str(HERE.parent)
raiz-src	src/verify/check_eventos_hook.py	34	.	os.path.dirname(os.path.dirname(os.path.abspath(__file__)))
subpaquete	src/verify/check_finding_id_unique.py	52	verify	str(HERE)
raiz-src	src/verify/check_finding_id_unique.py	53	.	str(HERE.parent)
raiz-src	src/verify/check_generator_determinism.py	53	.	str(HERE.parent)
subpaquete	src/verify/check_gitattributes.py	30	paths	str(Path(__file__).resolve().parent.parent / 'paths')
indecidible	src/verify/check_gitattributes.py	88		src
subpaquete	src/verify/check_hallazgo_submodulo.py	41	verify	str(pathlib.Path(__file__).resolve().parent)
subpaquete	src/verify/check_hook_script_token.py	30	paths	str(Path(__file__).resolve().parent.parent / 'paths')
indecidible	src/verify/check_hook_script_token.py	88		src
raiz-src	src/verify/check_hooks_timeout.py	24	.	str(HERE.parent)
raiz-src	src/verify/check_identifier_language.py	110	.	str(pathlib.Path(__file__).resolve().parent.parent)
raiz-src	src/verify/check_manifest_language.py	34	.	str(pathlib.Path(__file__).resolve().parent.parent)
indecidible	src/verify/check_mutante_en_staging.py	39		str(GATES)
subpaquete	src/verify/check_path_arithmetic.py	57	paths	str(pathlib.Path(__file__).resolve().parent.parent / 'paths')
raiz-src	src/verify/check_premise_drift.py	29	.	str(Path(__file__).resolve().parents[1])
raiz-src	src/verify/check_provider_evidence.py	45	.	str(pathlib.Path(__file__).resolve().parent.parent)
raiz-src	src/verify/check_python_surface.py	30	.	str(pathlib.Path(__file__).resolve().parents[1])
subpaquete	src/verify/check_rst_convenciones.py	66	paths	str(pathlib.Path(__file__).resolve().parent.parent / 'paths')
raiz-src	src/verify/check_rst_referencias.py	84	.	str(HERE.parent)
raiz-src	src/verify/check_rst_sintaxis.py	84	.	str(pathlib.Path(__file__).resolve().parents[1])
raiz-src	src/verify/check_rule_divergence.py	53	.	str(HERE.parent)
subpaquete	src/verify/check_script_deprecated.py	27	paths	str(Path(__file__).resolve().parent.parent / 'paths')
indecidible	src/verify/check_script_deprecated.py	80		src
raiz-src	src/verify/check_script_naming.py	93	.	str(pathlib.Path(__file__).resolve().parents[1])
subpaquete	src/verify/check_suite_discrimina.py	75	paths	str(HERE.parent / 'paths')
raiz-src	src/verify/check_unreachable_rules.py	33	.	os.path.dirname(os.path.dirname(os.path.abspath(__file__)))
raiz-src	src/verify/detect_broken_references.py	25	.	os.path.dirname(os.path.dirname(os.path.abspath(__file__)))
raiz-src	src/verify/gitattributes.py	43	.	str(Path(__file__).resolve().parents[1])
raiz-src	src/verify/hook_script_token.py	57	.	str(Path(__file__).resolve().parents[1])
subpaquete	src/verify/renumerar_colision.py	33	verify	os.path.dirname(os.path.abspath(__file__))
raiz-src	src/verify/runner.py	227	.	str(HERE.parent)
raiz-src	src/verify/script_deprecated.py	63	.	str(pathlib.Path(__file__).resolve().parents[1])
subpaquete	src/verify/validate_broken_references.py	19	verify	str(Path(__file__).parent)
raiz-src	src/verify/verificar_persistencia.py	35	.	str(Path(__file__).resolve().parents[1])
indecidible	src/verify/verificar_premisa.py	79		_SCRIPTS_DIR
indecidible	src/verify/verificar_premisa.py	77		_ruta
raiz-src	src/workbench/paths.py	67	.	str(Path(__file__).resolve().parents[1])
