Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
7	:	1790317439.957	    18.115	0	0	0	0	_headless_item 7 'src/packages/agent/__tests__/emit.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/7.txt'
14	:	1790317440.247	    21.587	0	0	0	0	_headless_item 14 'src/packages/agent/goalStopHook.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/14.txt'
2	:	1790317439.855	    24.661	0	0	0	0	_headless_item 2 'src/packages/@ant/computer-use-mcp/src/legacy/win32/ocr.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/2.txt'
1	:	1790317439.842	    26.769	0	0	0	0	_headless_item 1 'src/packages/@ant/computer-use-mcp/src/legacy/platforms/darwin.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/1.txt'
12	:	1790317440.159	    33.292	0	0	0	0	_headless_item 12 'src/packages/agent/fileChangedWatcher.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/12.txt'
3	:	1790317439.868	    36.381	0	0	0	0	_headless_item 3 'src/packages/@ant/computer-use-mcp/src/legacy/win32/uiAutomation.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/3.txt'
6	:	1790317439.926	    38.681	0	0	0	0	_headless_item 6 'src/packages/agent/__tests__/contextGovernance.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/6.txt'
11	:	1790317440.125	    42.299	0	0	0	0	_headless_item 11 'src/packages/agent/compaction/sessionMemoryCompact.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/11.txt'
15	:	1790317440.297	    42.292	0	0	0	0	_headless_item 15 'src/packages/agent/hooks/AsyncHookRegistry.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/15.txt'
20	:	1790317466.622	    17.332	0	0	0	0	_headless_item 20 'src/packages/agent/loop/context/autocompact.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/20.txt'
13	:	1790317440.199	    44.138	0	0	0	0	_headless_item 13 'src/packages/agent/forkedAgent.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/13.txt'
8	:	1790317440.004	    45.618	0	0	0	0	_headless_item 8 'src/packages/agent/commands/commit-push-pr.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/8.txt'
4	:	1790317439.889	    46.292	0	0	0	0	_headless_item 4 'src/packages/@ant/computer-use-swift/src/backends/win32.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/4.txt'
19	:	1790317464.527	    24.502	0	0	0	0	_headless_item 19 'src/packages/agent/internal/loopDynamicCore.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/19.txt'
23	:	1790317478.619	    11.503	0	0	0	0	_headless_item 23 'src/packages/agent/sessionTools/analyzeContext.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/23.txt'
21	:	1790317473.461	    19.444	0	0	0	0	_headless_item 21 'src/packages/agent/loop/context/systemPrompt.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/21.txt'
16	:	1790317440.340	    53.688	0	0	0	0	_headless_item 16 'src/packages/agent/hooks/apiQueryHookHelper.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/16.txt'
24	:	1790317482.436	    12.217	0	0	0	0	_headless_item 24 'src/packages/agent/sessionTools/transcriptSearch.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/24.txt'
10	:	1790317440.098	    60.407	0	0	0	0	_headless_item 10 'src/packages/agent/commands/security-review.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/10.txt'
9	:	1790317440.047	    62.193	0	0	0	0	_headless_item 9 'src/packages/agent/commands/commit.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/9.txt'
25	:	1790317482.600	    19.844	0	0	0	0	_headless_item 25 'src/packages/agent/task/framework.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/25.txt'
28	:	1790317485.634	    18.053	0	0	0	0	_headless_item 28 'src/packages/app-host/src/__tests__/declaredDependencies.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/28.txt'
34	:	1790317494.698	     9.203	0	0	0	0	_headless_item 34 'src/packages/binary/src/graph.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/34.txt'
29	:	1790317486.217	    20.671	0	0	0	0	_headless_item 29 'src/packages/app-host/src/main/startup/telemetry.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/29.txt'
33	:	1790317494.041	    20.159	0	0	0	0	_headless_item 33 'src/packages/binary/src/freshness.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/33.txt'
37	:	1790317502.456	    19.518	0	0	0	0	_headless_item 37 'src/packages/bridge/src/runtimeHostSetup.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/37.txt'
27	:	1790317484.348	    37.815	0	0	0	0	_headless_item 27 'src/packages/agent/workflow/workflowWorktree.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/27.txt'
38	:	1790317503.699	    22.289	0	0	0	0	_headless_item 38 'src/packages/cli/src/headless/sdk/control/permission-helpers.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/38.txt'
40	:	1790317506.900	    21.597	0	0	0	0	_headless_item 40 'src/packages/cli/src/setup/setup.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/40.txt'
32	:	1790317492.917	    36.271	0	0	0	0	_headless_item 32 'src/packages/binary/bin/binary.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/32.txt'
30	:	1790317489.039	    51.138	0	0	0	0	_headless_item 30 'src/packages/app-host/src/providerHostSetup.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/30.txt'
46	:	1790317529.209	    16.539	0	0	0	0	_headless_item 46 'src/packages/command-runtime/src/skills/bundled/keybindings.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/46.txt'
36	:	1790317502.253	    48.586	0	0	0	0	_headless_item 36 'src/packages/bridge/src/bridgeMain.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/36.txt'
35	:	1790317500.517	    51.647	0	0	0	0	_headless_item 35 'src/packages/binary/src/reflow.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/35.txt'
17	:	1790317458.084	    94.334	0	0	0	0	_headless_item 17 'src/packages/agent/hooks/execAgentHook.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/17.txt'
43	:	1790317522.185	    31.996	0	0	0	0	_headless_item 43 'src/packages/cli/src/transports.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/43.txt'
44	:	1790317525.999	    28.484	0	0	0	0	_headless_item 44 'src/packages/command-runtime/src/commands/login/login.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/44.txt'
45	:	1790317528.510	    29.166	0	0	0	0	_headless_item 45 'src/packages/command-runtime/src/commands/recap/recap.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/45.txt'
47	:	1790317540.188	    24.229	0	0	0	0	_headless_item 47 'src/packages/config/manager.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/47.txt'
26	:	1790317483.987	    81.895	0	0	0	0	_headless_item 26 'src/packages/agent/tasks/LocalMainSessionTask.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/26.txt'
18	:	1790317461.845	   105.151	0	0	0	0	_headless_item 18 'src/packages/agent/hooks/execPromptHook.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/18.txt'
55	:	1790317564.431	    16.411	0	0	0	0	_headless_item 55 'src/packages/output/src/render/exportRenderer.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/55.txt'
5	:	1790317439.905	   154.539	0	0	0	0	_headless_item 5 'src/packages/agent/QueryEngine.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/5.txt'
53	:	1790317554.497	    40.704	0	0	0	0	_headless_item 53 'src/packages/config/settings/inventory.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/53.txt'
52	:	1790317554.193	    42.601	0	0	0	0	_headless_item 52 'src/packages/config/plugin/pluginLoader.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/52.txt'
31	:	1790317490.133	   108.115	0	0	0	0	_headless_item 31 'src/packages/app-host/src/runtime/installPluginBindings.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/31.txt'
56	:	1790317565.895	    36.214	0	0	0	0	_headless_item 56 'src/packages/permission/src/__tests__/sandboxWriteAllowlist.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/56.txt'
22	:	1790317476.260	   128.576	0	0	1	0	_headless_item 22 'src/packages/agent/query.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/22.txt'
39	:	1790317503.914	   102.234	0	0	1	0	_headless_item 39 'src/packages/cli/src/headless/sdk/session/run-streaming.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/39.txt'
50	:	1790317552.176	    59.672	0	0	0	0	_headless_item 50 'src/packages/config/plugin/lspPluginIntegration.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/50.txt'
51	:	1790317552.435	    61.319	0	0	0	0	_headless_item 51 'src/packages/config/plugin/marketplaceManager.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/51.txt'
48	:	1790317545.761	    68.976	0	0	0	0	_headless_item 48 'src/packages/config/plugin/loadPluginCommands.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/48.txt'
57	:	1790317567.007	    47.963	0	0	0	0	_headless_item 57 'src/packages/permission/src/components/FallbackPermissionRequest.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/57.txt'
65	:	1790317606.163	    12.861	0	0	0	0	_headless_item 65 'src/packages/permission/src/yoloClassifier.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/65.txt'
66	:	1790317611.860	    14.598	0	0	0	0	_headless_item 66 'src/packages/provider/__tests__/providerStreaming.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-109/diag/66.txt'
