Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
6	:	1790368560.698	    19.863	0	0	0	0	_headless_item 6 'module:src/packages/agent/attachments.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-135/items/6.txt'
5	:	1790368560.632	    33.467	0	0	0	0	_headless_item 5 'module:src/packages/agent/attachments.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-135/items/5.txt'
7	:	1790368580.579	    24.046	0	0	0	0	_headless_item 7 'module:src/packages/agent/attachments.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-135/items/7.txt'
9	:	1790368604.641	    20.305	0	0	0	0	_headless_item 9 'module:src/packages/agent/attachments.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-135/items/9.txt'
4	:	1790368560.604	    80.365	0	0	0	0	_headless_item 4 'module:src/packages/agent/attachments.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-135/items/4.txt'
1	:	1790368560.530	   110.694	0	0	1	0	_headless_item 1 'module:src/packages/agent/attachments.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-135/items/1.txt'
8	:	1790368594.120	    92.644	0	0	1	0	_headless_item 8 'module:src/packages/agent/attachments.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-135/items/8.txt'
3	:	1790368560.573	   130.462	0	0	0	0	_headless_item 3 'module:src/packages/agent/attachments.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-135/items/3.txt'
2	:	1790368560.556	   139.796	0	0	0	0	_headless_item 2 'module:src/packages/agent/attachments.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-135/items/2.txt'
10	:	1790368624.960	    87.190	0	0	1	0	_headless_item 10 'module:src/packages/agent/attachments.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-135/items/10.txt'
