Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
8	:	1790316078.685	    17.437	0	0	0	0	_headless_item 8 'src/packages/skills/src/fromDir.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-107/diag/8.txt'
4	:	1790316078.664	    20.703	0	0	0	0	_headless_item 4 'src/packages/command-runtime/src/skills/bundled/keybindings.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-107/diag/4.txt'
7	:	1790316078.680	    20.813	0	0	0	0	_headless_item 7 'src/packages/repl/src/screens/agentFleet/helpers/extractRepoCwd.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-107/diag/7.txt'
10	:	1790316078.693	    23.278	0	0	0	0	_headless_item 10 'src/packages/tool-registry/src/tools/WebSearchTool/adapters/bingAdapter.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-107/diag/10.txt'
6	:	1790316078.676	    25.154	0	0	0	0	_headless_item 6 'src/packages/config/settings/inventory.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-107/diag/6.txt'
5	:	1790316078.669	    29.331	0	0	0	0	_headless_item 5 'src/packages/config/plugin/loadPluginCommands.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-107/diag/5.txt'
13	:	1790316096.127	    14.371	0	0	0	0	_headless_item 13 'src/packages/agent/internal/abort.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-107/diag/13.txt'
15	:	1790316099.497	    12.393	0	0	0	0	_headless_item 15 'src/packages/context-compression/src/lite.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-107/diag/15.txt'
3	:	1790316078.658	    35.013	0	0	0	0	_headless_item 3 'src/packages/binary/src/freshness.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-107/diag/3.txt'
12	:	1790316078.704	    40.003	0	0	0	0	_headless_item 12 'src/packages/agent/QueryEngine.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-107/diag/12.txt'
11	:	1790316078.700	    44.523	0	0	0	0	_headless_item 11 'src/packages/@ant/computer-use-mcp/src/legacy/platforms/win32.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-107/diag/11.txt'
9	:	1790316078.688	    45.322	0	0	0	0	_headless_item 9 'src/packages/swarm/src/adapters/createSwarmHostDeps.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-107/diag/9.txt'
1	:	1790316078.652	    47.134	0	0	0	0	_headless_item 1 'src/packages/agent/core/AgentLoop.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-107/diag/1.txt'
2	:	1790316078.654	    64.029	0	0	0	0	_headless_item 2 'src/packages/agent/tee.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-107/diag/2.txt'
14	:	1790316099.371	    46.500	0	0	0	0	_headless_item 14 'src/packages/config/plugin/pluginLoader.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-107/diag/14.txt'
