Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
7	:	1790391759.338	    29.540	0	0	0	0	_headless_item 7 'pattern:sdk-message-uuid-string-vs-node-uuid-template .claude/workbench/tsc-zero-loop/run-20260924T175031/step-159/items/7.txt src/packages/cli/src/headless/sdk/session/run-streaming.ts'
6	:	1790391759.315	    90.812	0	0	0	0	_headless_item 6 'pattern:callback-param-untyped-via-any-args-wrapper .claude/workbench/tsc-zero-loop/run-20260924T175031/step-159/items/6.txt src/packages/repl/src/commands/color/color.ts'
5	:	1790391759.273	    91.280	0	0	0	0	_headless_item 5 'pattern:options-bag-forwarded-to-unrelated-signature .claude/workbench/tsc-zero-loop/run-20260924T175031/step-159/items/5.txt src/packages/app-host/src/runtime/installPluginBindings.ts'
4	:	1790391759.226	   106.332	0	0	0	0	_headless_item 4 'pattern:loose-internal-message-shape-assigned-as-api-message-param .claude/workbench/tsc-zero-loop/run-20260924T175031/step-159/items/4.txt src/packages/repl/src/queryHelpers.ts'
3	:	1790391759.204	   116.839	0	0	0	0	_headless_item 3 'pattern:symbol-used-but-missing-from-existing-named-import .claude/workbench/tsc-zero-loop/run-20260924T175031/step-159/items/3.txt src/packages/agent/hooks.ts src/packages/storage/src/sessionStorage.ts'
11	:	1790391850.571	    31.054	0	0	0	0	_headless_item 11 'pattern:lodash-last-on-union-content .claude/workbench/tsc-zero-loop/run-20260924T175031/step-159/items/11.txt src/packages/agent/QueryEngine.ts'
2	:	1790391759.177	   130.654	0	0	0	0	_headless_item 2 'pattern:agent-message-to-message-boundary-cast .claude/workbench/tsc-zero-loop/run-20260924T175031/step-159/items/2.txt src/packages/agent/query.ts'
12	:	1790391865.575	    30.233	0	0	0	0	_headless_item 12 'pattern:standalone-agent-context-color-string-vs-literal-union .claude/workbench/tsc-zero-loop/run-20260924T175031/step-159/items/12.txt src/packages/repl/src/screens/REPLView.tsx'
1	:	1790391759.152	   144.371	0	0	1	0	_headless_item 1 'pattern:optional-host-binding-yielded-without-guard .claude/workbench/tsc-zero-loop/run-20260924T175031/step-159/items/1.txt src/packages/agent/QueryEngine.ts src/packages/agent/query.ts'
9	:	1790391788.893	   120.567	0	0	0	0	_headless_item 9 'pattern:explicit-callback-param-type-mismatch .claude/workbench/tsc-zero-loop/run-20260924T175031/step-159/items/9.txt src/packages/agent/QueryEngine.ts src/packages/app-host/src/runtime/commandRegistryRuntime.ts'
13	:	1790391876.057	    93.230	0	0	0	0	_headless_item 13 'pattern:unknown-stub-context-param-in-cross-package-bridge .claude/workbench/tsc-zero-loop/run-20260924T175031/step-159/items/13.txt src/packages/repl/src/screens/REPLView.tsx'
10	:	1790391850.143	   167.018	0	0	0	0	_headless_item 10 'pattern:optional-property-access-unguarded-across-union-case-fallthrough .claude/workbench/tsc-zero-loop/run-20260924T175031/step-159/items/10.txt src/packages/agent/query.ts src/packages/agent/sessionTools/analyzeContext.ts src/packages/cli/src/headless/sdk/session/run-streaming.ts src/packages/config/plugin/orphanedPluginFilter.ts src/packages/repl/src/components/Message.tsx src/packages/repl/src/components/StatusLine.tsx src/packages/repl/src/components/messages/AttachmentMessage.tsx src/packages/tool-registry/src/tools/AgentTool/builtInAgents.ts'
14	:	1790391881.647	   152.862	0	0	0	0	_headless_item 14 'pattern:stale-prop-not-in-narrowed-component-props .claude/workbench/tsc-zero-loop/run-20260924T175031/step-159/items/14.txt src/packages/repl/src/screens/REPLView.tsx'
8	:	1790391759.369	   300.319	0	0	0	0	_headless_item 8 'pattern:narrow-schema-field-cast-via-record-unknown .claude/workbench/tsc-zero-loop/run-20260924T175031/step-159/items/8.txt src/packages/app-host/src/runtime/installPluginBindings.ts src/packages/app-host/src/runtime/runtimeHandles.ts src/packages/provider/src/openai/streamAdapter.ts src/packages/repl/src/queryHelpers.ts'
