agent_sessions	agent_id	0	1722
agent_sessions	subagent_type	0	1722
agent_sessions	session_id	0	1722
agent_sessions	status	0	1722
agent_sessions	output_key	1722	1722
agent_sessions	started_at	0	1722
agent_sessions	updated_at	0	1722
agent_sessions	timeout_at	1722	1722
agent_sessions	model	1292	1722
agent_sessions	description	1351	1722
agent_sessions	turns	1250	1722
agent_sessions	input_tokens	1250	1722
agent_sessions	cache_creation_tokens	1250	1722
agent_sessions	cache_read_tokens	1250	1722
agent_sessions	output_tokens	1250	1722
agent_sessions	equiv_cost	1250	1722
agent_sessions	spawn_depth	1387	1722
agent_sessions	source	37	1722
agent_sessions	tool_use_id	1387	1722
agent_sessions	metadata_json	771	1722
agent_sessions	duration_s	1285	1722
agent_sessions	tool_uses_total	1297	1722
agent_sessions	tool_uses_json	1297	1722
agent_sessions	prompt	1285	1722
agent_sessions	retention_level	0	1722
agent_sessions	model_alias	1365	1722
agent_sessions	effort	1295	1722
agent_sessions	client_version	1286	1722
agent_sessions	service_tier	1295	1722
agent_sessions	api_error_status	1706	1722
agent_sessions	api_error_detail	1706	1722
agent_sessions	rate_limit_type	1718	1722
agent_sessions	stop_reason	1329	1722
agent_sessions	compactions	1675	1722
agent_sessions	dropped_tokens	1675	1722
agent_sessions	outcome_source	1228	1722
agent_sessions	usage_source	113	1722
agent_sessions	type_source	788	1722
cleared_tool_results	session_id	0	1952
cleared_tool_results	tool_use_id	0	1952
cleared_tool_results	tool	0	1952
cleared_tool_results	input_json	0	1952
cleared_tool_results	content_sha256	0	1952
cleared_tool_results	content_chars	0	1952
cleared_tool_results	cleared_at	0	1952
documents	path	0	5588
documents	updated_at	2	5588
documents	updated_at_source	2	5588
documents	declared_at	4900	5588
documents	commit_at	2	5588
documents	scanned_at	0	5588
documents	section	1	5588
documents	series	1	5588
documents	retention_years	5588	5588
findings_fts	summary	0	1449
findings_fts	content	0	1449
findings_history	id	0	1449
findings_history	finding_id	0	1449
findings_history	submodule	0	1449
findings_history	initiative	0	1449
findings_history	finding_type	0	1449
findings_history	severity	2	1449
findings_history	summary	0	1449
findings_history	content	0	1449
findings_history	source_ref	0	1449
findings_history	metadata_json	1449	1449
findings_history	session_id	1437	1449
findings_history	created_at	0	1449
findings_history	updated_at	0	1449
sqlite_sequence	name	0	1
sqlite_sequence	seq	0	1
tasks	task_id	0	1740
tasks	subject	0	1740
tasks	description	329	1740
tasks	status	0	1740
tasks	active_form	1035	1740
tasks	owner	1739	1740
tasks	blocks_json	318	1740
tasks	blocked_by_json	318	1740
tasks	session_id	0	1740
tasks	source	0	1740
tasks	metadata_json	1714	1740
tasks	created_at	0	1740
tasks	updated_at	0	1740
tasks	submodule	404	1740
tasks	submodule_source	404	1740
tasks	opened_at	425	1740
tasks	opened_at_source	425	1740
tasks	citation_id	0	1740
