G1	/home/user/nestormonroy/ai-course-notes/articles/anthropic-effective-harnesses/anthropic-effective-harnesses-notes.tex	/home/user/nestormonroy/ai-course-notes/articles/anthropic-effective-harnesses/content.txt 
G1	/home/user/nestormonroy/ai-course-notes/articles/anthropic-harness-design/anthropic-harness-design-notes.tex	
G1	/home/user/nestormonroy/ai-course-notes/articles/anthropic-harness-long-running/anthropic-harness-long-running-notes.tex	/home/user/nestormonroy/ai-course-notes/articles/anthropic-harness-long-running/content.txt 
G1	/home/user/nestormonroy/ai-course-notes/articles/fowler-harness-engineering/fowler-harness-engineering-notes.tex	/home/user/nestormonroy/ai-course-notes/articles/fowler-harness-engineering/content.txt 
G1	/home/user/nestormonroy/ai-course-notes/articles/openai-harness-engineering/openai-harness-engineering-notes.tex	/home/user/nestormonroy/ai-course-notes/articles/openai-harness-engineering/content.txt 
G1	/home/user/nestormonroy/ai-course-notes/articles/inngest-agent-harness/inngest-agent-harness-notes.tex	/home/user/nestormonroy/ai-course-notes/articles/inngest-agent-harness/content.txt 
G1	/home/user/nestormonroy/ai-course-notes/articles/humanlayer-skill-issue/humanlayer-skill-issue-notes.tex	/home/user/nestormonroy/ai-course-notes/articles/humanlayer-skill-issue/content.txt 
G1	/home/user/nestormonroy/ai-course-notes/articles/langchain-improving-deep-agents/langchain-improving-deep-agents-notes.tex	/home/user/nestormonroy/ai-course-notes/articles/langchain-improving-deep-agents/content.txt 
G2	/home/user/nestormonroy/ai-course-notes/modern-agent/lecture12/lecture12-notes.tex	/home/user/nestormonroy/ai-course-notes/modern-agent/lecture12/lecture12.srt 
G2	/home/user/nestormonroy/ai-course-notes/modern-agent/lecture13/lecture13-notes.tex	/home/user/nestormonroy/ai-course-notes/modern-agent/lecture13/lecture13.srt 
G2	/home/user/nestormonroy/ai-course-notes/modern-agent/lecture15/lecture15-notes.tex	/home/user/nestormonroy/ai-course-notes/modern-agent/lecture15/lecture15.srt 
G2	/home/user/nestormonroy/ai-course-notes/modern-agent/lecture16/lecture16-notes.tex	/home/user/nestormonroy/ai-course-notes/modern-agent/lecture16/lecture16.srt 
G2	/home/user/nestormonroy/ai-course-notes/modern-agent/lecture17/lecture17-notes.tex	/home/user/nestormonroy/ai-course-notes/modern-agent/lecture17/lecture17.srt 
G2	/home/user/nestormonroy/ai-course-notes/cs146s/week02/week02-notes.tex	
G2	/home/user/nestormonroy/ai-course-notes/cs146s/week04/week04-notes.tex	
G2	/home/user/nestormonroy/ai-course-notes/talks/no-priors/karpathy-code-agents/karpathy-code-agents-notes.tex	/home/user/nestormonroy/ai-course-notes/talks/no-priors/karpathy-code-agents/subs.en.srt 
G3	/home/user/nestormonroy/ai-course-notes/articles/anthropic-writing-tools/anthropic-writing-tools-notes.tex	/home/user/nestormonroy/ai-course-notes/articles/anthropic-writing-tools/content.txt 
G3	/home/user/nestormonroy/ai-course-notes/articles/anthropic-building-agents/anthropic-building-agents-notes.tex	/home/user/nestormonroy/ai-course-notes/articles/anthropic-building-agents/content.txt 
G3	/home/user/nestormonroy/ai-course-notes/articles/google-agent-skill-patterns/google-agent-skill-patterns-notes.tex	/home/user/nestormonroy/ai-course-notes/articles/google-agent-skill-patterns/content.txt 
