AgentColorName	defined
AgentDefinition	defined
AgentDefinitionsResult	defined
AgentEvent	defined
AgentInput	defined
AgentMentionAttachment	absent
AppState	defined
Attachment	defined
Command	defined
CompactionResult	defined
DEFAULT_AGENT_PROMPT	absent
EMPTY_LOOKUPS	absent
EMPTY_STRING_SET	absent
ERROR_MESSAGE_INCOMPLETE_RESPONSE	defined
ERROR_MESSAGE_NOT_ENOUGH_MESSAGES	defined
ERROR_MESSAGE_USER_ABORT	defined
ExternalClaudeMdInclude	absent
ExtraKnownMarketplaceSchema	absent
HeadlessStoreParams	defined
HookEvent	defined
HookOutsideReplResult	absent
HookProgress	absent
HookResult	absent
LspServerConfig	defined
MAX_TASK_OUTPUT_BYTES	defined
McpServerConfig	defined
OutputStyleConfig	defined
PendingAssistantChat	absent
PendingConnect	absent
PendingSSH	absent
PermissionResult	defined
PromptRequest	defined
PromptResponse	defined
ProviderEvent	defined
ProviderStreamParams	defined
RecompactionInfo	defined
SYSTEM_PROMPT_DYNAMIC_BOUNDARY	absent
StopHookResult	defined
StreamingThinking	absent
StreamingToolUse	absent
TaskOutputPort	defined
Tool	defined
YoloClassifierResult	absent
__resetToolRegistryForTests	defined
activateConditionalSkillsForPaths	absent
addSkillDirectories	absent
annotateBoundaryWithPreservedSegment	defined
ansiToPng	defined
buildMessageLookups	absent
buildPostCompactMessages	defined
buildSubagentLookups	absent
buildSystemInitMessage	defined
calculateContextPercentages	absent
checkEditableInternalPath	absent
checkPathSafetyForAutoEdit	absent
checkReadPermissionForTool	absent
checkReadableInternalPath	absent
checkRuleBasedPermissions	absent
checkWritePermissionForTool	absent
claimTask	defined
classifyAPIError	absent
clearDynamicSkills	absent
clearMemoryFileCaches	absent
clearSkillCaches	absent
compactConversation	defined
countLinesChanged	absent
countTokensWithAPI	absent
createAttachmentMessage	defined
createBaseHookInput	absent
createPermissionRequestMessage	defined
createPlanAttachmentIfNeeded	absent
createSkillCommand	absent
cyclePermissionMode	absent
deletePermissionRule	absent
discoverSkillDirsForPaths	absent
enhanceSystemPromptWithEnvDetails	absent
env	defined
executeConfigChangeHooks	absent
executeCwdChangedHooks	absent
executeFileChangedHooks	absent
executeFileSuggestionCommand	absent
executeNotificationHooks	absent
executePermissionDeniedHooks	absent
executePermissionRequestHooks	absent
executePostToolBatchHooks	absent
executePostToolHooks	absent
executePostToolUseFailureHooks	absent
executePreCompactHooks	absent
executePreToolHooks	absent
executeSessionEndHooks	absent
executeStatusLineCommand	absent
executeSubagentStartHooks	absent
executeTaskCompletedHooks	absent
executeTaskCreatedHooks	absent
executeUserPromptExpansionHooks	absent
executeUserPromptSubmitHooks	absent
executeWorktreeCreateHook	defined
executeWorktreeRemoveHook	defined
exitRestoredWorktree	absent
extractToolInputForTelemetry	absent
filterOrphanedThinkingOnlyMessages	absent
filterUnresolvedToolUses	defined
filterWhitespaceOnlyAssistantMessages	absent
formatAutoUpdaterDisabledReason	absent
generateSessionTitle	defined
generateSuggestions	absent
getAllBrowserDataPaths	absent
getAllNativeMessagingHostsDirs	absent
getAllSocketPaths	absent
getAllWindowsRegistryKeys	absent
getAttachmentMessages	defined
getAttributionTexts	absent
getAutoModeConfig	absent
getAutoModeUnavailableNotification	defined
getAutoModeUnavailableReason	defined
getAutoUpdaterDisabledReason	absent
getBundledSkillsRoot	absent
getCachedPowerShellPath	defined
getCustomApiKeyStatus	absent
getDefaultAppState	defined
getDefaultEffortForModel	absent
getDisplayedEffortLevel	absent
getDynamicSkills	absent
getEffortSuffix	absent
getEffortValueDescription	absent
getEnhancedPRAttribution	absent
getExternalClaudeMdIncludes	absent
getFileReadIgnorePatterns	absent
getManagedFileSettingsPresence	absent
getManagedSettingsKeysForLogging	absent
getMemoryFiles	absent
getMemoryPath	absent
getMessagesAfterCompactBoundary	defined
getModelMaxOutputTokens	defined
getOpusDefaultEffortConfig	absent
getOrCreateUserID	defined
getPatchForDisplay	absent
getPatchFromContents	defined
getPolicySettingsOrigin	absent
getProgressMessagesFromLookup	absent
getQueuedCommandAttachments	absent
getRateLimitWarning	defined
getRemoteControlAtStartup	absent
getSecureSocketPath	absent
getSessionEndHookTimeoutMs	absent
getSiblingToolUseIDsFromLookup	absent
getSkillDirCommands	absent
getSocketDir	absent
getSystemPrompt	defined
getUseAutoModeDuringPlan	absent
getUsingOverageText	defined
handleMessageFromStream	absent
handlePlanApprovalResponse	absent
hasAutoModeOptIn	absent
hasBlockingResult	absent
hasExternalClaudeMdIncludes	absent
hasPermissionsToUseTool	defined
hasSkipDangerousModePermissionPrompt	absent
hasSuccessfulToolCall	absent
hasUnresolvedHooksFromLookup	absent
hasWorktreeCreateHook	defined
installCliHostBindings	defined
isAutoModeGateEnabled	defined
isAutoUpdaterDisabled	absent
isBypassPermissionsModeDisabled	defined
isDangerousRemovalPath	absent
isPathInSandboxWriteAllowlist	absent
isSystemLocalCommandMessage	absent
isToolSearchEnabledOptimistic	absent
isToolSearchToolAvailable	absent
markHasUsedAgentsFleet	absent
matchingRuleForInput	absent
mergeHookInstructions	defined
normalizePatternsToPath	absent
onDynamicSkillsLoaded	absent
openInChrome	absent
parseSkillFrontmatterFields	absent
partialCompactConversation	absent
pathExists	defined
recordFirstStartTime	absent
registerProcessOutputErrorHandlers	absent
renameRecordingForSession	defined
renderableSearchText	absent
reorderMessagesInUI	absent
resetGetMemoryFilesCache	absent
resetSentSkillNames	defined
resetTaskList	absent
resolvePickerEffortPersistence	absent
restoreAgentFromSession	absent
restoreSessionStateFromLog	absent
restoreWorktreeForResume	absent
runClaudeCode	absent
runModeDispatch	absent
setAwaitingPlanApproval	absent
shouldShowClaudeMdExternalIncludesWarning	absent
shouldShowUserMessage	absent
shouldSkipPluginAutoupdate	absent
stripSignatureBlocks	defined
suppressNextSkillListing	absent
transitionPermissionMode	defined
validatePath	absent
withMemoryCorrectionHint	absent
writeToStderr	defined
writeToStdout	defined
