Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
9	:	1790316884.128	    61.267	0	0	0	0	_headless_item 9 'src/packages/@ant/ink/src/core/ink.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/9.txt'
15	:	1790316884.288	    66.581	0	0	0	0	_headless_item 15 'src/packages/permission/__tests__/PermissionUpdate.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/15.txt'
3	:	1790316883.997	    73.505	0	0	1	0	_headless_item 3 'src/packages/tool-registry/src/tools/PowerShellTool/PowerShellTool.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/3.txt'
16	:	1790316884.327	    74.702	0	0	0	0	_headless_item 16 'src/packages/repl/src/components/DiagnosticsDisplay.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/16.txt'
1	:	1790316883.974	    80.421	0	0	0	0	_headless_item 1 'src/packages/repl/src/hooksConfigManager.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/1.txt'
8	:	1790316884.100	    83.397	0	0	1	0	_headless_item 8 'src/packages/tool-registry/src/tools/BashTool/BashTool.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/8.txt'
14	:	1790316884.256	    83.986	0	0	1	0	_headless_item 14 'src/packages/app-host/src/runtime/runtimeHandles.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/14.txt'
10	:	1790316884.154	    95.088	0	0	0	0	_headless_item 10 'src/packages/agent/internal/cronSchedulerCore.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/10.txt'
21	:	1790316964.406	    23.253	0	0	0	0	_headless_item 21 'src/packages/color-diff-napi/src/__tests__/color-diff.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/21.txt'
4	:	1790316884.007	   106.740	0	0	1	0	_headless_item 4 'src/packages/cli/src/headless/sdk/control/handlers.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/4.txt'
20	:	1790316959.041	    55.392	0	0	0	0	_headless_item 20 'src/packages/agent/internal/stopHooksCore.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/20.txt'
18	:	1790316950.881	    65.487	0	0	0	0	_headless_item 18 'src/packages/@ant/computer-use-mcp/src/toolCalls.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/18.txt'
22	:	1790316967.513	    49.766	0	0	0	0	_headless_item 22 'src/packages/mcp-runtime/src/runtimeHostSetup.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/22.txt'
23	:	1790316968.266	    51.677	0	0	0	0	_headless_item 23 'src/packages/provider/src/__tests__/connections.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/23.txt'
12	:	1790316884.197	   141.046	0	0	1	0	_headless_item 12 'src/packages/agent/internal/fileHistoryCore.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/12.txt'
5	:	1790316884.022	   145.339	0	0	0	0	_headless_item 5 'src/packages/provider/src/proxy.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/5.txt'
6	:	1790316884.048	   158.289	0	0	0	0	_headless_item 6 'src/packages/repl/src/components/messages/AttachmentMessage.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/6.txt'
7	:	1790316884.067	   170.570	0	0	0	0	_headless_item 7 'src/packages/tool-registry/src/tools/AgentTool/__tests__/builtInAgentSnapshots.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/7.txt'
2	:	1790316883.983	   171.139	0	0	0	0	_headless_item 2 'src/packages/app-host/src/runtime/commandRegistryRuntime.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/2.txt'
25	:	1790316987.670	    71.323	0	0	0	0	_headless_item 25 'src/packages/repl/src/hooksSettings.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/25.txt'
28	:	1790317016.381	    44.135	0	0	0	0	_headless_item 28 'src/packages/tool-registry/src/tools/ShareOnboardingGuideTool/__tests__/ShareOnboardingGuideTool.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/28.txt'
34	:	1790317054.651	    18.309	0	0	0	0	_headless_item 34 'src/packages/repl/src/fileIndex/index.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/34.txt'
11	:	1790316884.167	   190.483	0	0	0	0	_headless_item 11 'src/packages/agent/internal/cronTasksCore.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/11.txt'
24	:	1790316979.254	    96.789	0	0	0	0	_headless_item 24 'src/packages/repl/src/components/ValidationErrorsList.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/24.txt'
32	:	1790317029.373	    64.551	0	0	0	0	_headless_item 32 'src/packages/headless-sdk/src/__tests__/controlMessageCompat.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/32.txt'
37	:	1790317060.530	    35.957	0	0	0	0	_headless_item 37 'src/packages/tool-registry/src/tools/WaitForMcpServersTool/__tests__/WaitForMcpServersTool.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/37.txt'
33	:	1790317042.350	    54.344	0	0	0	0	_headless_item 33 'src/packages/permission/src/__tests__/permissionUpdatePure.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/33.txt'
35	:	1790317055.137	    44.786	0	0	0	0	_headless_item 35 'src/packages/repl/src/screens/agentFleet/__tests__/helpers.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/35.txt'
31	:	1790317025.255	    75.270	0	0	1	0	_headless_item 31 'src/packages/config/plugin/refresh.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/31.txt'
30	:	1790317019.957	   115.300	0	0	0	0	_headless_item 30 'src/packages/agent/createDeps.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/30.txt'
17	:	1790316945.407	   195.131	0	0	0	0	_headless_item 17 'src/packages/swarm/src/worktree/index.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/17.txt'
26	:	1790316990.760	   150.099	0	0	0	0	_headless_item 26 'src/packages/swarm/src/runtime/inProcessRunner.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/26.txt'
38	:	1790317072.976	    69.898	0	0	0	0	_headless_item 38 'src/packages/tool-registry/src/tools/__tests__/taskGetAndList.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/38.txt'
40	:	1790317076.055	    75.967	0	0	0	0	_headless_item 40 'src/packages/agent/__tests__/messageFactories.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/40.txt'
29	:	1790317017.292	   136.231	0	0	0	0	_headless_item 29 'src/packages/tool-registry/src/tools/__tests__/sleepAndTestingPermission.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/29.txt'
36	:	1790317059.005	    98.523	0	0	0	0	_headless_item 36 'src/packages/tool-registry/src/tools/AgentTool/resumeAgent.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/36.txt'
27	:	1790317014.444	   143.555	0	0	1	0	_headless_item 27 'src/packages/tool-registry/src/tools/AgentTool/UI.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/27.txt'
19	:	1790316957.514	   224.302	0	0	1	0	_headless_item 19 'src/packages/@ant/ink/src/components/Box.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/19.txt'
39	:	1790317074.661	   220.154	0	0	0	0	_headless_item 39 'src/packages/agent/__tests__/compactionSnipProjection.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/39.txt'
13	:	1790316884.217	   438.749	0	0	1	0	_headless_item 13 'src/packages/agent/messages/mappers.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-108/diag/13.txt'
