Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
9	:	1790319942.183	    26.307	0	0	0	0	_headless_item 9 'src/packages/@ant/ink/src/vim/transitions.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/9.txt'
13	:	1790319942.312	    33.769	0	0	0	0	_headless_item 13 'src/packages/agent/__tests__/contextGovernance.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/13.txt'
3	:	1790319942.052	    45.628	0	0	0	0	_headless_item 3 'src/packages/@ant/computer-use-mcp/src/legacy/win32/ocr.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/3.txt'
8	:	1790319942.156	    51.384	0	0	0	0	_headless_item 8 'src/packages/@ant/ink/src/core/terminal.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/8.txt'
14	:	1790319942.355	    60.434	0	0	0	0	_headless_item 14 'src/packages/agent/__tests__/productionWiring.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/14.txt'
1	:	1790319942.024	    62.279	0	0	1	0	_headless_item 1 'src/packages/@ant/computer-use-mcp/src/legacy/cleanup.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/1.txt'
5	:	1790319942.082	    62.614	0	0	0	0	_headless_item 5 'src/packages/@ant/computer-use-swift/src/backends/win32.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/5.txt'
17	:	1790319968.503	    37.418	0	0	0	0	_headless_item 17 'src/packages/agent/commands/brief.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/17.txt'
7	:	1790319942.125	    66.934	0	0	0	0	_headless_item 7 'src/packages/@ant/ink/src/components/ErrorOverview.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/7.txt'
2	:	1790319942.039	    75.582	0	0	1	0	_headless_item 2 'src/packages/@ant/computer-use-mcp/src/legacy/platforms/darwin.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/2.txt'
11	:	1790319942.229	    83.179	0	0	0	0	_headless_item 11 'src/packages/agent/__tests__/agentContextGuards.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/11.txt'
20	:	1790319993.560	    32.789	0	0	0	0	_headless_item 20 'src/packages/agent/commands/tasks/tasks.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/20.txt'
23	:	1790320004.708	    22.496	0	0	0	0	_headless_item 23 'src/packages/agent/constants/spinnerVerbs.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/23.txt'
21	:	1790320002.803	    28.424	0	0	0	0	_headless_item 21 'src/packages/agent/compaction/autoCompact.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/21.txt'
18	:	1790319976.093	    77.154	0	0	0	0	_headless_item 18 'src/packages/agent/commands/commit.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/18.txt'
24	:	1790320005.933	    47.315	0	0	0	0	_headless_item 24 'src/packages/agent/fileChangedWatcher.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/24.txt'
10	:	1790319942.206	   112.447	0	0	1	0	_headless_item 10 'src/packages/agent/QueryEngine.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/10.txt'
22	:	1790320004.315	    50.858	0	0	1	0	_headless_item 22 'src/packages/agent/compaction/sessionMemoryCompact.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/22.txt'
4	:	1790319942.064	   118.308	0	0	0	0	_headless_item 4 'src/packages/@ant/computer-use-mcp/src/toolCalls.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/4.txt'
34	:	1790320055.185	    19.209	0	0	0	0	_headless_item 34 'src/packages/agent/internal/loopDynamicCore.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/34.txt'
19	:	1790319987.690	    88.225	0	0	1	0	_headless_item 19 'src/packages/agent/commands/security-review.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/19.txt'
28	:	1790320026.363	    55.549	0	0	1	0	_headless_item 28 'src/packages/agent/hooks/apiQueryHookHelper.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/28.txt'
25	:	1790320009.071	    74.553	0	0	1	0	_headless_item 25 'src/packages/agent/forkedAgent.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/25.txt'
32	:	1790320053.544	    33.209	0	0	0	0	_headless_item 32 'src/packages/agent/internal/cronTasksLockCore.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/32.txt'
31	:	1790320053.261	    37.781	0	0	0	0	_headless_item 31 'src/packages/agent/internal/cronSchedulerCore.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/31.txt'
26	:	1790320017.635	    84.493	0	0	0	0	_headless_item 26 'src/packages/agent/goalStopHook.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/26.txt'
6	:	1790319942.102	   164.382	0	0	1	0	_headless_item 6 'src/packages/@ant/ink/src/components/Box.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/6.txt'
15	:	1790319942.379	   165.401	0	0	0	0	_headless_item 15 'src/packages/agent/__tests__/snipProjection.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/15.txt'
36	:	1790320074.406	    34.522	0	0	0	0	_headless_item 36 'src/packages/agent/loop/context/autocompact.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/36.txt'
41	:	1790320091.055	    30.473	0	0	0	0	_headless_item 41 'src/packages/agent/sessionTools/transcriptSearch.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/41.txt'
27	:	1790320025.421	   100.303	0	0	0	0	_headless_item 27 'src/packages/agent/hooks/AsyncHookRegistry.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/27.txt'
42	:	1790320102.140	    24.491	0	0	0	0	_headless_item 42 'src/packages/agent/sideQuestion.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/42.txt'
44	:	1790320107.793	    20.506	0	0	0	0	_headless_item 44 'src/packages/agent/tasks/LocalMainSessionTask.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/44.txt'
16	:	1790319942.416	   189.022	0	0	0	0	_headless_item 16 'src/packages/agent/__tests__/toolSearchPure.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/16.txt'
40	:	1790320086.766	    50.647	0	0	0	0	_headless_item 40 'src/packages/agent/sessionTools/analyzeContext.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/40.txt'
35	:	1790320060.388	    78.269	0	0	1	0	_headless_item 35 'src/packages/agent/internal/stopHooksCore.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/35.txt'
46	:	1790320121.545	    31.243	0	0	0	0	_headless_item 46 'src/packages/agent/workflow/workflowWorktree.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/46.txt'
30	:	1790320031.238	   122.898	0	0	1	0	_headless_item 30 'src/packages/agent/hooks/execPromptHook.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/30.txt'
29	:	1790320027.216	   129.092	0	0	1	0	_headless_item 29 'src/packages/agent/hooks/execAgentHook.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/29.txt'
51	:	1790320137.424	    20.558	0	0	0	0	_headless_item 51 'src/packages/app-host/src/main/startup/telemetry.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/51.txt'
39	:	1790320083.639	    77.539	0	0	0	0	_headless_item 39 'src/packages/agent/sessionFileAccessHooks.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/39.txt'
43	:	1790320106.500	    64.990	0	0	1	0	_headless_item 43 'src/packages/agent/task/framework.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/43.txt'
49	:	1790320128.312	    45.391	0	0	0	0	_headless_item 49 'src/packages/app-host/src/bootstrap/gracefulShutdown.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/49.txt'
47	:	1790320125.737	    48.279	0	0	0	0	_headless_item 47 'src/packages/app-host/src/__tests__/declaredDependencies.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/47.txt'
48	:	1790320126.648	    58.509	0	0	0	0	_headless_item 48 'src/packages/app-host/src/bootstrap/__tests__/cleanupRegistry.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/48.txt'
50	:	1790320131.449	    55.085	0	0	1	0	_headless_item 50 'src/packages/app-host/src/launchRepl.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/50.txt'
33	:	1790320054.666	   135.793	0	0	0	0	_headless_item 33 'src/packages/agent/internal/fileHistoryCore.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/33.txt'
38	:	1790320081.924	   113.220	0	0	1	0	_headless_item 38 'src/packages/agent/query.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/38.txt'
59	:	1790320173.717	    42.131	0	0	0	0	_headless_item 59 'src/packages/bridge/src/bridgeUI.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/59.txt'
12	:	1790319942.280	   278.360	0	0	0	0	_headless_item 12 'src/packages/agent/__tests__/compactionSnipProjection.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/12.txt'
45	:	1790320108.946	   127.112	0	0	1	0	_headless_item 45 'src/packages/agent/tasks/LocalShellTask.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/45.txt'
54	:	1790320154.148	    83.868	0	0	1	0	_headless_item 54 'src/packages/app-host/src/runtime/installPluginBindings.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/54.txt'
58	:	1790320171.507	    67.243	0	0	0	0	_headless_item 58 'src/packages/bridge/src/bridgeMain.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/58.txt'
56	:	1790320158.000	    93.385	0	0	0	0	_headless_item 56 'src/packages/app-host/src/state/__tests__/selectors.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/56.txt'
62	:	1790320186.548	    70.348	0	0	0	0	_headless_item 62 'src/packages/cli/src/entry/cli.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/62.txt'
57	:	1790320161.193	    98.003	0	0	0	0	_headless_item 57 'src/packages/binary/src/reflow.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/57.txt'
65	:	1790320215.860	    46.271	0	0	0	0	_headless_item 65 'src/packages/cli/src/handlers/util.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/65.txt'
52	:	1790320138.670	   141.159	0	0	1	0	_headless_item 52 'src/packages/app-host/src/providerHostSetup.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/52.txt'
64	:	1790320195.164	    84.681	0	0	1	0	_headless_item 64 'src/packages/cli/src/entry/run-program.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/64.txt'
66	:	1790320220.652	    62.930	0	0	1	0	_headless_item 66 'src/packages/cli/src/headless/sdk/control/handlers.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/66.txt'
69	:	1790320238.764	    57.514	0	0	1	0	_headless_item 69 'src/packages/cli/src/headless/sdk/session/run-streaming.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/69.txt'
61	:	1790320185.175	   113.896	0	0	0	0	_headless_item 61 'src/packages/cli/src/bg.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/61.txt'
73	:	1790320262.150	    39.411	0	0	0	0	_headless_item 73 'src/packages/cli/src/transports.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/73.txt'
70	:	1790320251.403	    53.810	0	0	0	0	_headless_item 70 'src/packages/cli/src/headless/sdk/session/run.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/70.txt'
71	:	1790320256.910	    57.508	0	0	0	0	_headless_item 71 'src/packages/cli/src/setup/setup.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-111/diag/71.txt'
