Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
5	:	1790376633.867	    12.456	0	0	0	0	_headless_item 5 'pattern:fresh-object-literal-excess-property-check-against-narrow-param .claude/workbench/tsc-zero-loop/run-20260924T175031/step-150/items/5.txt src/packages/permission/src/__tests__/sandboxWriteAllowlist.test.ts'
3	:	1790376633.818	    19.243	0	0	0	0	_headless_item 3 'pattern:indexed-access-inside-length-bounded-loop .claude/workbench/tsc-zero-loop/run-20260924T175031/step-150/items/3.txt src/packages/config/settings/inventory.ts'
6	:	1790376633.900	    28.715	0	0	0	0	_headless_item 6 'pattern:string-literal-field-without-as-const-widened-by-spread .claude/workbench/tsc-zero-loop/run-20260924T175031/step-150/items/6.txt src/packages/agent/hooks.ts src/packages/agent/query.ts src/packages/cli/src/headless/sdk/session/run-streaming.ts src/packages/repl/src/screens/REPLView.tsx src/packages/tool-registry/src/tools/WebSearchTool/adapters/bingAdapter.ts'
4	:	1790376633.845	    40.555	0	0	0	0	_headless_item 4 'pattern:regex-capture-group-possibly-undefined .claude/workbench/tsc-zero-loop/run-20260924T175031/step-150/items/4.txt src/packages/config/settings/inventory.ts'
8	:	1790376633.975	    43.874	0	0	0	0	_headless_item 8 'pattern:length-on-possibly-undefined-getter-stub .claude/workbench/tsc-zero-loop/run-20260924T175031/step-150/items/8.txt src/packages/config/settings/inventory.ts'
11	:	1790376662.631	    40.359	0	0	0	0	_headless_item 11 'pattern:unguarded-regex-match-group .claude/workbench/tsc-zero-loop/run-20260924T175031/step-150/items/11.txt src/packages/agent/hooks.ts src/packages/config/settings/inventory.ts src/packages/permission/src/toolPermission/PermissionContext.ts src/packages/tool-registry/src/tools/WebSearchTool/adapters/bingAdapter.ts'
10	:	1790376653.075	    53.753	0	0	0	0	_headless_item 10 'pattern:tool-provider-discover-not-awaited .claude/workbench/tsc-zero-loop/run-20260924T175031/step-150/items/10.txt src/packages/agent/hooks.ts'
12	:	1790376674.418	    34.710	0	0	0	0	_headless_item 12 'pattern:concrete-config-fn-assigned-to-erased-unknown-bindings .claude/workbench/tsc-zero-loop/run-20260924T175031/step-150/items/12.txt src/packages/provider/src/claudeLegacyRuntime.ts'
15	:	1790376706.842	    19.073	0	0	0	0	_headless_item 15 'pattern:boolean-literal-widened-in-discriminant-union .claude/workbench/tsc-zero-loop/run-20260924T175031/step-150/items/15.txt src/packages/cli/src/headless/sdk/session/run-streaming.ts'
2	:	1790376633.797	    99.174	0	0	0	0	_headless_item 2 'pattern:unknown-absorbs-return-union .claude/workbench/tsc-zero-loop/run-20260924T175031/step-150/items/2.txt src/packages/agent/hooks.ts'
13	:	1790376677.864	    56.855	0	0	0	0	_headless_item 13 'pattern:union-member-property-access-without-narrowing .claude/workbench/tsc-zero-loop/run-20260924T175031/step-150/items/13.txt src/packages/repl/src/components/StatusLine.tsx src/packages/repl/src/components/messages/AttachmentMessage.tsx'
14	:	1790376703.005	    37.725	0	0	0	0	_headless_item 14 'pattern:instance-field-used-without-declaration .claude/workbench/tsc-zero-loop/run-20260924T175031/step-150/items/14.txt src/packages/config/plugin/orphanedPluginFilter.ts src/packages/repl/src/components/Message.tsx'
20	:	1790376740.745	    14.558	0	0	0	0	_headless_item 20 'pattern:command-runtime-loose-command-type-vs-agent-strict-call .claude/workbench/tsc-zero-loop/run-20260924T175031/step-150/items/20.txt src/packages/command-runtime/src/commands/fork/index.ts'
19	:	1790376734.734	    37.380	0	0	0	0	_headless_item 19 'pattern:object-literal-cast-to-required-interface-with-incompatible-shared-property .claude/workbench/tsc-zero-loop/run-20260924T175031/step-150/items/19.txt src/packages/app-host/src/runtime/runtimeHandles.ts src/packages/provider/src/openai/streamAdapter.ts'
7	:	1790376633.945	   141.898	0	0	1	0	_headless_item 7 'pattern:jsonparse-unknown-result-accessed-without-narrowing .claude/workbench/tsc-zero-loop/run-20260924T175031/step-150/items/7.txt src/packages/agent/hooks.ts src/packages/agent/query.ts src/packages/cli/src/headless/sdk/session/run-streaming.ts'
1	:	1790376633.785	   148.745	0	0	0	0	_headless_item 1 'pattern:read-model-contradicts-readers .claude/workbench/tsc-zero-loop/run-20260924T175031/step-150/items/1.txt src/packages/agent/QueryEngine.ts'
