Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
11	:	1790324938.143	    29.492	0	0	0	0	_headless_item 11 'src/packages/agent/sessionTools/analyzeContext.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-114/diag/11.txt'
4	:	1790324937.936	    33.154	0	0	0	0	_headless_item 4 'src/packages/agent/constants/spinnerVerbs.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-114/diag/4.txt'
12	:	1790324938.198	    33.822	0	0	0	0	_headless_item 12 'src/packages/agent/tasks/LocalMainSessionTask.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-114/diag/12.txt'
3	:	1790324937.885	    35.058	0	0	0	0	_headless_item 3 'src/packages/agent/commands/brief.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-114/diag/3.txt'
16	:	1790324938.372	    37.924	0	0	0	0	_headless_item 16 'src/packages/cli/src/handlers/util.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-114/diag/16.txt'
2	:	1790324937.864	    41.419	0	0	0	0	_headless_item 2 'src/packages/agent/__tests__/diffDisplay.test.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-114/diag/2.txt'
6	:	1790324937.995	    43.109	0	0	0	0	_headless_item 6 'src/packages/agent/hooks/AsyncHookRegistry.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-114/diag/6.txt'
15	:	1790324938.333	    43.261	0	0	0	0	_headless_item 15 'src/packages/app-host/src/main/startup/telemetry.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-114/diag/15.txt'
13	:	1790324938.267	    47.821	0	0	0	0	_headless_item 13 'src/packages/app-host/src/bootstrap/gracefulShutdown.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-114/diag/13.txt'
1	:	1790324937.849	    54.289	0	0	0	0	_headless_item 1 'src/packages/@ant/ink/src/vim/transitions.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-114/diag/1.txt'
5	:	1790324937.964	    58.940	0	0	0	0	_headless_item 5 'src/packages/agent/constants/spinnerVerbs.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-114/diag/5.txt'
10	:	1790324938.116	    61.789	0	0	1	0	_headless_item 10 'src/packages/agent/messages/mappers.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-114/diag/10.txt'
19	:	1790324972.044	    38.177	0	0	0	0	_headless_item 19 'src/packages/command-runtime/src/commands/bridge/bridge.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-114/diag/19.txt'
23	:	1790324981.117	    33.491	0	0	0	0	_headless_item 23 'src/packages/command-runtime/src/commands/plugin/PluginSettings.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-114/diag/23.txt'
7	:	1790324938.027	    83.101	0	0	0	0	_headless_item 7 'src/packages/agent/hooks/execPromptHook.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-114/diag/7.txt'
24	:	1790324981.608	    39.693	0	0	0	0	_headless_item 24 'src/packages/command-runtime/src/host.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-114/diag/24.txt'
18	:	1790324971.106	    51.110	0	0	0	0	_headless_item 18 'src/packages/cli/src/setup/setup.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-114/diag/18.txt'
17	:	1790324967.648	    55.315	0	0	0	0	_headless_item 17 'src/packages/cli/src/setup/setup.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-114/diag/17.txt'
28	:	1790324999.916	    35.437	0	0	0	0	_headless_item 28 'src/packages/config/plugin/loadPluginCommands.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-114/diag/28.txt'
20	:	1790324972.961	    70.391	0	0	0	0	_headless_item 20 'src/packages/command-runtime/src/commands/fork/index.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-114/diag/20.txt'
26	:	1790324992.151	    52.713	0	0	0	0	_headless_item 26 'src/packages/config/plugin/loadPluginAgents.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-114/diag/26.txt'
25	:	1790324986.101	    59.431	0	0	0	0	_headless_item 25 'src/packages/config/manager.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-114/diag/25.txt'
21	:	1790324976.319	    80.328	0	0	0	0	_headless_item 21 'src/packages/command-runtime/src/commands/install-github-app/install-github-app.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-114/diag/21.txt'
31	:	1790325021.148	    43.766	0	0	0	0	_headless_item 31 'src/packages/config/plugin/loadPluginHooks.ts .claude/workbench/tsc-zero-loop/run-20260924T175031/step-114/diag/31.txt'
22	:	1790324979.302	    85.746	0	0	0	0	_headless_item 22 'src/packages/command-runtime/src/commands/install-github-app/install-github-app.tsx .claude/workbench/tsc-zero-loop/run-20260924T175031/step-114/diag/22.txt'
