archivo	bytes	tipo	sha256
bunfs-root/chunk-m3vzz9tz.js	1161	texto	7df33f1ab10c68c08d20f8f2c59d9cce4a45f59ab7ced4ae4414db7bfeb17fba
bunfs-root/chunk-1m0n2kwr.js	1194	texto	83df391514d47fbe9c2756276c07157cedfbd94e600f994ca640eeedc6d00753
bunfs-root/chunk-y131xkw2.js	2675	texto	0f33750de1402139fe520531a9a439cf080a1e4b59c6356b89d2fbce557278fa
bunfs-root/chunk-4q3w57hc.js	1138	texto	0ecc8753ce2adb57092bae4de08a57ae439b17a6bcc3961de83b4ad219aded25
bunfs-root/chunk-0da51c9h.js	2492	texto	3e80cf14adbe937a8df46433b8f754815ba0cf6210d9792e972941442ffdd2ae
bunfs-root/cli	19681	texto	83756eba44b7449181fb736b3a0f04e3d7278aa33bc5c90147be3811b83d6fac
bunfs-root/chunk-1r5dbh9v.js	1523	texto	e1e12a919c4463841bb6a6ec8f4acb475b1e413c264fe2d6ebec0b3fd17301be
bunfs-root/chunk-xzc1xw10.js	754	texto	e9be335ccd5325cf3ff5104896e9c419979ff4a33f657083629e3c7eb9e204a0
bunfs-root/image-processor.js	685	texto	1ed7f6c54212aaba8192c53a11dd7925ef77f588eeb6a0ccea6b5b9c80bb0741
bunfs-root/chunk-kjf24376.js	752	texto	388679cf2f0fbd775b2b2c5370583241ae51e38c8693df5b55d58ac4bf3807dd
bunfs-root/audio-capture.js	685	texto	f75ca9a4e5c372ffde62e8a3322b29da1728ea7ae35ef5622db9de5f485a83a1
bunfs-root/chunk-cv6wzajw.js	753	texto	a51ee9853d5a70ad29289d9184957b170e651ed256ce83a742310de604035b16
bunfs-root/clipboard-napi.js	685	texto	92d50a6460c9c941de514eb0f53e214b1b22676584ae13753a40ba1a73805e81
bunfs-root/chunk-06whp1c5.js	165460	texto	5a220a5217bf25523544945e769ef05c40af8cc15fb6c7eb72914947f5b80d4c
bunfs-root/chunk-6rcgxa93.js	699	texto	16047ae74d7ae86f5abf1d0b958f89ef95a4c56f8b723d10227bb7d3eadfb2fd
bunfs-root/chunk-3s0xz8vp.js	5507	texto	b076354a3ebb5b9c624c0062d43f6b3cdb71d19906d5d5873ddabac18738ed68
bunfs-root/chunk-kqpqzcmv.js	6687	texto	bc113da3401d7b8bc4d47a976b6ad3312140ad652740865380aaeae955c7fcb1
bunfs-root/chunk-29wsj9bz.js	640	texto	8a56074469d16ad337a26a2219c78fcaa0754830c544d89df2c606337dc863ed
bunfs-root/chunk-k7tq93j1.js	910	texto	89d171da2ba6f702a3112328ea16ddc0853ea3a43b24c10e2973fead66b325fc
bunfs-root/chunk-6rvvk9vd.js	107835	texto	c74d0d7d5985e80b32e37e3988f050c616048b577d7cbb21545348dd91718b7b
bunfs-root/src/plugins/functionHooks/hooks-worker/hooks-worker.js	4778	texto	786f504237b5a4151fad418b1f955e784d970306c60ffe640abf1c1c853feed0
bunfs-root/chunk-r8601mcq.js	1827	texto	08b1291cc59ea3949490f501aa15698077c9f7c0f4372e88ba1274fac20f588a
