codigo	@ant/claude-for-chrome-mcp/src/mcpSocketClient.ts
codigo	@ant/claude-for-chrome-mcp/src/mcpSocketPool.ts
codigo	@ant/claude-for-chrome-mcp/src/types.ts
codigo	@ant/computer-use-input/src/backends/darwin.ts
codigo	@ant/computer-use-input/src/backends/linux.ts
codigo	@ant/computer-use-input/src/backends/win32.ts
alias	@ant/computer-use-mcp/src/legacy/cleanup.ts
codigo	@ant/computer-use-mcp/src/legacy/common.ts
alias	@ant/computer-use-mcp/src/legacy/computerUseLock.ts
alias	@ant/computer-use-mcp/src/legacy/drainRunLoop.ts
alias	@ant/computer-use-mcp/src/legacy/escHotkey.ts
alias	@ant/computer-use-mcp/src/legacy/executor.ts
codigo	@ant/computer-use-mcp/src/legacy/executorCrossPlatform.ts
codigo	@ant/computer-use-mcp/src/legacy/gates.ts
alias	@ant/computer-use-mcp/src/legacy/hostAdapter.ts
alias	@ant/computer-use-mcp/src/legacy/mcpServer.ts
codigo	@ant/computer-use-mcp/src/legacy/platforms/win32.ts
alias	@ant/computer-use-mcp/src/legacy/setup.ts
alias	@ant/computer-use-mcp/src/legacy/toolRendering.tsx
alias	@ant/computer-use-mcp/src/legacy/wrapper.tsx
codigo	@ant/computer-use-swift/src/backends/darwin.ts
codigo	@ant/computer-use-swift/src/backends/linux.ts
codigo	@ant/computer-use-swift/src/backends/win32.ts
alias	@ant/ink/src/__tests__/ui-foundation.test.ts
codigo	@ant/ink/src/components/App.tsx
codigo	@ant/ink/src/components/ErrorOverview.tsx
codigo	@ant/ink/src/components/Newline.tsx
codigo	@ant/ink/src/components/Spacer.tsx
codigo	@ant/ink/src/core/cursor.ts
codigo	@ant/ink/src/core/ink.tsx
alias	@ant/ink/src/core/jediTermScrollFix.ts
codigo	@ant/ink/src/hooks/use-input.ts
alias	@ant/ink/src/search/useSearchInput.ts
comentario	@ant/ink/src/theme/Tree.tsx
alias	@ant/ink/src/vim/motions.ts
alias	@ant/ink/src/vim/operators.ts
alias	@ant/ink/src/vim/textObjects.ts
alias	agent/AgentSummary/agentSummary.ts
alias	agent/MagicDocs/magicDocs.ts
alias	agent/MagicDocs/prompts.ts
alias	agent/QueryEngine.ts
alias	agent/SessionMemory/prompts.ts
codigo	agent/SessionMemory/sessionMemory.ts
alias	agent/SessionMemory/sessionMemoryUtils.ts
codigo	agent/__tests__/AgentCore.test.ts
codigo	agent/__tests__/AgentLoop.test.ts
codigo	agent/__tests__/abort.test.ts
codigo	agent/__tests__/abortController.test.ts
codigo	agent/__tests__/agentContextGuards.test.ts
codigo	agent/__tests__/agentErrors.test.ts
codigo	agent/__tests__/agentIdUtils.test.ts
codigo	agent/__tests__/agentSwarmsEnabled.test.ts
comentario	agent/__tests__/attachmentConfig.behavior.test.ts
comentario	agent/__tests__/attribution.test.ts
comentario	agent/__tests__/attributionMetadata.test.ts
comentario	agent/__tests__/attributionSnapshotHelpers.test.ts
codigo	agent/__tests__/blockTaskAndCascade.test.ts
comentario	agent/__tests__/cachedMCConfig.test.ts
codigo	agent/__tests__/claudeInChromeCommon.test.ts
codigo	agent/__tests__/combinedAbortSignal.test.ts
codigo	agent/__tests__/compactWarningState.test.ts
codigo	agent/__tests__/computeContentHash.test.ts
codigo	agent/__tests__/contentArray.test.ts
codigo	agent/__tests__/contentTextHelpers.test.ts
codigo	agent/__tests__/contextWindow.behavior.test.ts
codigo	agent/__tests__/createMessageHelpers.test.ts
codigo	agent/__tests__/cronCore.test.ts
codigo	agent/__tests__/cronJitterConfig.test.ts
codigo	agent/__tests__/cronTasksJitter.test.ts
codigo	agent/__tests__/deriveShortMessageId.behavior.test.ts
codigo	agent/__tests__/diffPureHelpers.test.ts
comentario	agent/__tests__/directMemberMessage.test.ts
codigo	agent/__tests__/effort.test.ts
codigo	agent/__tests__/effortNativeVsProxy.test.ts
comentario	agent/__tests__/estimateTokens.test.ts
codigo	agent/__tests__/eventMetadata.test.ts
codigo	agent/__tests__/extractConversationText.test.ts
codigo	agent/__tests__/fileStateCache.test.ts
